MM: DD: YYYY hh: mm: ss, Seconds, filename, calibration factor, output_value, lux, range, grams, mouseIn, tareCount, batteryLevel
10 / 22 / 2021 16: 54: 55, 3611.27, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 54: 56, 3612.02, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 54: 57, 3612.78, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.46, 49, 99, 4.16
10 / 22 / 2021 16: 54: 57, 3613.53, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 54: 58, 3614.29, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 54: 59, 3615.04, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 55: 00, 3615.80, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.75, 49, 99, 4.16
10 / 22 / 2021 16: 55: 00, 3616.55, scale053.txt, -4320.00, 20.00, 1.86, 255, 1.10, 49, 99, 4.16
10 / 22 / 2021 16: 55: 01, 3617.31, scale053.txt, -4320.00, 40.00, 1.86, 255, 2.27, 49, 99, 4.16
10 / 22 / 2021 16: 55: 02, 3618.07, scale053.txt, -4320.00, 0.00, 1.66, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 55: 03, 3618.82, scale053.txt, -4320.00, 0.00, 1.60, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 55: 03, 3619.57, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 55: 04, 3620.33, scale053.txt, -4320.00, 0.00, 1.73, 255, 0.00, 49, 99, 4.16
10 / 22 / 2021 16: 55: 05, 3621.08, scale053.txt, -4320.00, 0.00, 0.26, 50, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 06, 3621.83, scale053.txt, -4320.00, 0.00, 0.45, 52, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 06, 3622.59, scale053.txt, -4320.00, 20.00, 0.38, 67, 1.04, 50, 99, 4.16
10 / 22 / 2021 16: 55: 07, 3623.34, scale053.txt, -4320.00, 0.00, 0.38, 49, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 08, 3624.09, scale053.txt, -4320.00, 20.00, 0.45, 54, 1.11, 50, 99, 4.16
10 / 22 / 2021 16: 55: 09, 3624.84, scale053.txt, -4320.00, 0.00, 0.06, 27, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 09, 3625.59, scale053.txt, -4320.00, 0.00, 0.06, 25, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 10, 3626.35, scale053.txt, -4320.00, 0.00, 0.06, 12, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 11, 3627.10, scale053.txt, -4320.00, 0.00, 0.06, 47, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 12, 3627.86, scale053.txt, -4320.00, 20.00, 0.96, 107, 1.55, 50, 99, 4.16
10 / 22 / 2021 16: 55: 12, 3628.61, scale053.txt, -4320.00, 0.00, 1.15, 117, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 13, 3629.38, scale053.txt, -4320.00, 0.00, 1.60, 191, 0.00, 50, 99, 4.16
10 / 22 / 2021 16: 55: 14, 3630.25, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.00, 50, 100, 4.16
10 / 22 / 2021 16: 55: 15, 3631.00, scale053.txt, -4320.00, 0.00, 1.73, 255, 0.00, 50, 100, 4.16
10 / 22 / 2021 16: 55: 16, 3631.76, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 50, 100, 4.16
10 / 22 / 2021 16: 55: 16, 3632.52, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.09, 50, 100, 4.16
10 / 22 / 2021 16: 55: 17, 3633.27, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.15, 50, 100, 4.16
10 / 22 / 2021 16: 55: 18, 3634.03, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.09, 50, 100, 4.16
10 / 22 / 2021 16: 55: 19, 3634.79, scale053.txt, -4320.00, 634.00, 1.86, 255, 31.38, 50, 100, 4.16
10 / 22 / 2021 16: 55: 19, 3635.54, scale053.txt, -4320.00, 491.00, 1.86, 255, 24.27, 50, 100, 4.16
10 / 22 / 2021 16: 55: 20, 3636.30, scale053.txt, -4320.00, 409.00, 1.86, 255, 20.34, 50, 100, 4.16
10 / 22 / 2021 16: 55: 21, 3637.06, scale053.txt, -4320.00, 429.00, 1.86, 255, 21.80, 50, 100, 4.16
10 / 22 / 2021 16: 55: 22, 3637.81, scale053.txt, -4320.00, 450.00, 1.86, 255, 22.96, 50, 100, 4.16
10 / 22 / 2021 16: 55: 22, 3638.57, scale053.txt, -4320.00, 470.00, 1.86, 255, 23.16, 50, 100, 4.16
10 / 22 / 2021 16: 55: 23, 3639.33, scale053.txt, -4320.00, 470.00, 1.86, 255, 23.86, 50, 100, 4.16
10 / 22 / 2021 16: 55: 24, 3640.09, scale053.txt, -4320.00, 511.00, 1.86, 255, 25.15, 50, 100, 4.16
10 / 22 / 2021 16: 55: 25, 3640.84, scale053.txt, -4320.00, 511.00, 1.86, 255, 25.85, 50, 100, 4.16
10 / 22 / 2021 16: 55: 25, 3641.60, scale053.txt, -4320.00, 266.00, 1.86, 255, 13.94, 50, 100, 4.16
10 / 22 / 2021 16: 55: 26, 3642.36, scale053.txt, -4320.00, 0.00, 1.73, 255, 0.00, 50, 100, 4.16
10 / 22 / 2021 16: 55: 27, 3643.12, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.20, 50, 100, 4.16
10 / 22 / 2021 16: 55: 28, 3643.87, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.03, 50, 100, 4.16
10 / 22 / 2021 16: 55: 28, 3644.63, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.16, 50, 100, 4.16
10 / 22 / 2021 16: 55: 29, 3645.38, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.16, 50, 100, 4.16
10 / 22 / 2021 16: 55: 30, 3646.14, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.18, 50, 100, 4.16
10 / 22 / 2021 16: 55: 31, 3646.90, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.13, 50, 100, 4.16
10 / 22 / 2021 16: 55: 31, 3647.65, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.05, 50, 100, 4.15
10 / 22 / 2021 16: 55: 32, 3648.41, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.04, 50, 100, 4.16
10 / 22 / 2021 16: 55: 33, 3649.17, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 50, 100, 4.16
10 / 22 / 2021 16: 55: 34, 3649.93, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.13, 50, 100, 4.16
10 / 22 / 2021 16: 55: 34, 3650.68, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 50, 100, 4.16
10 / 22 / 2021 16: 55: 35, 3651.44, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.34, 50, 100, 4.16
10 / 22 / 2021 16: 55: 36, 3652.19, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.16, 50, 100, 4.16
10 / 22 / 2021 16: 55: 37, 3652.95, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.33, 50, 100, 4.16
10 / 22 / 2021 16: 55: 37, 3653.71, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.31, 50, 100, 4.16
10 / 22 / 2021 16: 55: 38, 3654.46, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.31, 50, 100, 4.16
10 / 22 / 2021 16: 55: 39, 3655.22, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.33, 50, 100, 4.16
10 / 22 / 2021 16: 55: 40, 3655.97, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.33, 50, 100, 4.16
10 / 22 / 2021 16: 55: 40, 3656.73, scale053.txt, -4320.00, 0.00, 1.86, 201, 0.03, 50, 100, 4.16
10 / 22 / 2021 16: 55: 41, 3657.49, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.09, 50, 100, 4.16
10 / 22 / 2021 16: 55: 42, 3658.24, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.15, 50, 100, 4.16
10 / 22 / 2021 16: 55: 43, 3659.00, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.10, 50, 100, 4.16
10 / 22 / 2021 16: 55: 44, 3659.76, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.10, 50, 100, 4.15
10 / 22 / 2021 16: 55: 44, 3660.61, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.70, 50, 101, 4.16
10 / 22 / 2021 16: 55: 45, 3661.36, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.43, 50, 101, 4.16
10 / 22 / 2021 16: 55: 46, 3662.12, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.36, 50, 101, 4.16
10 / 22 / 2021 16: 55: 47, 3662.88, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.39, 50, 101, 4.16
10 / 22 / 2021 16: 55: 47, 3663.64, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.34, 50, 101, 4.16
10 / 22 / 2021 16: 55: 48, 3664.39, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.41, 50, 101, 4.16
10 / 22 / 2021 16: 55: 49, 3665.15, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.36, 50, 101, 4.16
10 / 22 / 2021 16: 55: 50, 3665.90, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.34, 50, 101, 4.16
10 / 22 / 2021 16: 55: 50, 3666.66, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.46, 50, 101, 4.16
10 / 22 / 2021 16: 55: 51, 3667.41, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.64, 50, 101, 4.16
10 / 22 / 2021 16: 55: 52, 3668.17, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.57, 50, 101, 4.16
10 / 22 / 2021 16: 55: 53, 3668.92, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.54, 50, 101, 4.16
10 / 22 / 2021 16: 55: 53, 3669.68, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.53, 50, 101, 4.16
10 / 22 / 2021 16: 55: 54, 3670.44, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.45, 50, 101, 4.16
10 / 22 / 2021 16: 55: 55, 3671.19, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.43, 50, 101, 4.16
10 / 22 / 2021 16: 55: 56, 3671.95, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.44, 50, 101, 4.16
10 / 22 / 2021 16: 55: 56, 3672.70, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.54, 50, 101, 4.16
10 / 22 / 2021 16: 55: 57, 3673.49, scale053.txt, -4320.00, 389.00, 1.86, 255, 19.63, 50, 101, 4.16
10 / 22 / 2021 16: 55: 58, 3674.25, scale053.txt, -4320.00, 532.00, 1.86, 255, 26.64, 50, 101, 4.16
10 / 22 / 2021 16: 55: 59, 3675.00, scale053.txt, -4320.00, 532.00, 1.86, 255, 26.20, 50, 101, 4.16
10 / 22 / 2021 16: 56: 00, 3675.76, scale053.txt, -4320.00, 286.00, 1.86, 255, 14.74, 50, 101, 4.16
10 / 22 / 2021 16: 56: 00, 3676.51, scale053.txt, -4320.00, 0.00, 1.66, 255, 0.56, 50, 101, 4.16
10 / 22 / 2021 16: 56: 01, 3677.27, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.41, 50, 101, 4.16
10 / 22 / 2021 16: 56: 02, 3678.03, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.24, 50, 101, 4.16
10 / 22 / 2021 16: 56: 03, 3678.78, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.26, 50, 101, 4.16
10 / 22 / 2021 16: 56: 03, 3679.54, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.36, 50, 101, 4.16
10 / 22 / 2021 16: 56: 04, 3680.30, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.44, 50, 101, 4.16
10 / 22 / 2021 16: 56: 05, 3681.05, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.44, 50, 101, 4.16
10 / 22 / 2021 16: 56: 06, 3681.81, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.38, 50, 101, 4.16
10 / 22 / 2021 16: 56: 06, 3682.56, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.40, 50, 101, 4.16
10 / 22 / 2021 16: 56: 07, 3683.32, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.38, 50, 101, 4.16
10 / 22 / 2021 16: 56: 08, 3684.07, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.19, 50, 101, 4.16
10 / 22 / 2021 16: 56: 09, 3684.83, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.36, 50, 101, 4.16
10 / 22 / 2021 16: 56: 09, 3685.59, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.43, 50, 101, 4.16
10 / 22 / 2021 16: 56: 10, 3686.34, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.43, 50, 101, 4.16
10 / 22 / 2021 16: 56: 11, 3687.10, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.43, 50, 101, 4.16
10 / 22 / 2021 16: 56: 12, 3687.85, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.42, 50, 101, 4.16
10 / 22 / 2021 16: 56: 12, 3688.61, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.41, 50, 101, 4.16
10 / 22 / 2021 16: 56: 13, 3689.37, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.36, 50, 101, 4.16
10 / 22 / 2021 16: 56: 14, 3690.12, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.10, 50, 101, 4.16
10 / 22 / 2021 16: 56: 15, 3690.98, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.13, 50, 102, 4.16
10 / 22 / 2021 16: 56: 15, 3691.73, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.18, 50, 102, 4.16
10 / 22 / 2021 16: 56: 16, 3692.49, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.21, 50, 102, 4.16
10 / 22 / 2021 16: 56: 17, 3693.24, scale053.txt, -4320.00, 0.00, 1.66, 255, 0.26, 50, 102, 4.16
10 / 22 / 2021 16: 56: 18, 3694.00, scale053.txt, -4320.00, 184.00, 0.90, 90, 9.99, 51, 102, 4.15
10 / 22 / 2021 16: 56: 19, 3694.75, scale053.txt, -4320.00, 532.00, 0.38, 54, 26.89, 51, 102, 4.16
10 / 22 / 2021 16: 56: 19, 3695.50, scale053.txt, -4320.00, 470.00, 0.83, 26, 23.46, 51, 102, 4.16
10 / 22 / 2021 16: 56: 20, 3696.26, scale053.txt, -4320.00, 470.00, 0.83, 24, 23.07, 51, 102, 4.15
10 / 22 / 2021 16: 56: 21, 3697.01, scale053.txt, -4320.00, 470.00, 0.13, 21, 23.58, 51, 102, 4.16
10 / 22 / 2021 16: 56: 22, 3697.76, scale053.txt, -4320.00, 450.00, 0.13, 25, 22.51, 51, 102, 4.16
10 / 22 / 2021 16: 56: 22, 3698.51, scale053.txt, -4320.00, 470.00, 0.06, 9, 23.54, 51, 102, 4.16
10 / 22 / 2021 16: 56: 23, 3699.26, scale053.txt, -4320.00, 429.00, 0.06, 5, 21.08, 51, 102, 4.16
10 / 22 / 2021 16: 56: 24, 3700.02, scale053.txt, -4320.00, 450.00, 0.06, 17, 22.88, 51, 102, 4.16
10 / 22 / 2021 16: 56: 25, 3700.77, scale053.txt, -4320.00, 429.00, 0.06, 19, 21.96, 51, 102, 4.16
10 / 22 / 2021 16: 56: 25, 3701.54, scale053.txt, -4320.00, 552.00, 0.51, 78, 27.23, 51, 102, 4.16
10 / 22 / 2021 16: 56: 26, 3702.30, scale053.txt, -4320.00, 552.00, 1.15, 199, 27.85, 51, 102, 4.16
10 / 22 / 2021 16: 56: 27, 3703.05, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.11, 51, 102, 4.15
10 / 22 / 2021 16: 56: 28, 3703.80, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.13, 51, 102, 4.16
10 / 22 / 2021 16: 56: 28, 3704.56, scale053.txt, -4320.00, 552.00, 1.86, 255, 27.14, 51, 102, 4.16
10 / 22 / 2021 16: 56: 29, 3705.32, scale053.txt, -4320.00, 470.00, 1.86, 255, 23.45, 51, 102, 4.16
10 / 22 / 2021 16: 56: 30, 3706.07, scale053.txt, -4320.00, 389.00, 1.86, 255, 19.63, 51, 102, 4.16
10 / 22 / 2021 16: 56: 31, 3706.83, scale053.txt, -4320.00, 368.00, 1.86, 255, 18.25, 51, 102, 4.16
10 / 22 / 2021 16: 56: 31, 3707.59, scale053.txt, -4320.00, 409.00, 1.86, 255, 20.72, 51, 102, 4.16
10 / 22 / 2021 16: 56: 32, 3708.34, scale053.txt, -4320.00, 450.00, 1.86, 255, 22.24, 51, 102, 4.16
10 / 22 / 2021 16: 56: 33, 3709.10, scale053.txt, -4320.00, 450.00, 1.86, 255, 22.56, 51, 102, 4.16
10 / 22 / 2021 16: 56: 34, 3709.86, scale053.txt, -4320.00, 511.00, 1.66, 255, 25.20, 51, 102, 4.15
10 / 22 / 2021 16: 56: 34, 3710.61, scale053.txt, -4320.00, 532.00, 1.86, 255, 26.88, 51, 102, 4.16
10 / 22 / 2021 16: 56: 35, 3711.37, scale053.txt, -4320.00, 511.00, 1.86, 255, 25.85, 51, 102, 4.16
10 / 22 / 2021 16: 56: 36, 3712.13, scale053.txt, -4320.00, 470.00, 1.86, 255, 23.63, 51, 102, 4.16
10 / 22 / 2021 16: 56: 37, 3712.89, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.21, 51, 102, 4.16
10 / 22 / 2021 16: 56: 37, 3713.64, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.34, 51, 102, 4.16
10 / 22 / 2021 16: 56: 38, 3714.40, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.31, 51, 102, 4.16
10 / 22 / 2021 16: 56: 39, 3715.15, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.23, 51, 102, 4.16
10 / 22 / 2021 16: 56: 40, 3715.91, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.18, 51, 102, 4.16
10 / 22 / 2021 16: 56: 40, 3716.66, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.09, 51, 102, 4.16
10 / 22 / 2021 16: 56: 41, 3717.43, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.28, 51, 102, 4.16
10 / 22 / 2021 16: 56: 42, 3718.20, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.37, 51, 102, 4.16
10 / 22 / 2021 16: 56: 43, 3718.95, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.13, 51, 102, 4.16
10 / 22 / 2021 16: 56: 43, 3719.71, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.10, 51, 102, 4.16
10 / 22 / 2021 16: 56: 44, 3720.46, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.11, 51, 102, 4.16
10 / 22 / 2021 16: 56: 45, 3721.32, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.66, 51, 103, 4.15
10 / 22 / 2021 16: 56: 46, 3722.07, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.14, 51, 103, 4.16
10 / 22 / 2021 16: 56: 47, 3722.82, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 51, 103, 4.16
10 / 22 / 2021 16: 56: 47, 3723.58, scale053.txt, -4320.00, 0.00, 1.86, 201, 0.30, 51, 103, 4.16
10 / 22 / 2021 16: 56: 48, 3724.34, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.59, 51, 103, 4.16
10 / 22 / 2021 16: 56: 49, 3725.09, scale053.txt, -4320.00, 20.00, 1.86, 255, 1.68, 51, 103, 4.16
10 / 22 / 2021 16: 56: 50, 3725.85, scale053.txt, -4320.00, 245.00, 1.86, 200, 12.06, 51, 103, 4.16
10 / 22 / 2021 16: 56: 50, 3726.60, scale053.txt, -4320.00, 307.00, 1.86, 201, 15.47, 51, 103, 4.16
10 / 22 / 2021 16: 56: 51, 3727.36, scale053.txt, -4320.00, 307.00, 1.86, 200, 15.68, 51, 103, 4.16
10 / 22 / 2021 16: 56: 52, 3728.11, scale053.txt, -4320.00, 327.00, 1.86, 194, 16.26, 51, 103, 4.16
10 / 22 / 2021 16: 56: 53, 3728.87, scale053.txt, -4320.00, 307.00, 1.86, 255, 15.87, 51, 103, 4.16
10 / 22 / 2021 16: 56: 53, 3729.63, scale053.txt, -4320.00, 307.00, 1.86, 198, 15.92, 51, 103, 4.16
10 / 22 / 2021 16: 56: 54, 3730.38, scale053.txt, -4320.00, 327.00, 1.86, 199, 16.09, 51, 103, 4.16
10 / 22 / 2021 16: 56: 55, 3731.14, scale053.txt, -4320.00, 307.00, 1.86, 255, 15.26, 51, 103, 4.16
10 / 22 / 2021 16: 56: 56, 3731.89, scale053.txt, -4320.00, 307.00, 1.86, 200, 15.80, 51, 103, 4.16
10 / 22 / 2021 16: 56: 56, 3732.65, scale053.txt, -4320.00, 286.00, 1.86, 198, 14.85, 51, 103, 4.16
10 / 22 / 2021 16: 56: 57, 3733.41, scale053.txt, -4320.00, 286.00, 1.86, 255, 14.76, 51, 103, 4.16
10 / 22 / 2021 16: 56: 58, 3734.16, scale053.txt, -4320.00, 307.00, 1.86, 200, 15.38, 51, 103, 4.16
10 / 22 / 2021 16: 56: 59, 3734.92, scale053.txt, -4320.00, 368.00, 1.86, 255, 18.55, 51, 103, 4.16
10 / 22 / 2021 16: 56: 59, 3735.67, scale053.txt, -4320.00, 429.00, 1.86, 255, 21.95, 51, 103, 4.16
10 / 22 / 2021 16: 57: 00, 3736.43, scale053.txt, -4320.00, 470.00, 1.86, 255, 23.74, 51, 103, 4.16
10 / 22 / 2021 16: 57: 01, 3737.19, scale053.txt, -4320.00, 450.00, 1.86, 255, 22.02, 51, 103, 4.16
10 / 22 / 2021 16: 57: 02, 3737.95, scale053.txt, -4320.00, 511.00, 1.73, 199, 25.04, 51, 103, 4.16
10 / 22 / 2021 16: 57: 02, 3738.70, scale053.txt, -4320.00, 491.00, 1.86, 255, 24.36, 51, 103, 4.16
10 / 22 / 2021 16: 57: 03, 3739.46, scale053.txt, -4320.00, 429.00, 1.86, 255, 21.05, 51, 103, 4.16
10 / 22 / 2021 16: 57: 04, 3740.22, scale053.txt, -4320.00, 409.00, 1.86, 255, 20.54, 51, 103, 4.16
10 / 22 / 2021 16: 57: 05, 3740.97, scale053.txt, -4320.00, 491.00, 1.86, 255, 24.75, 51, 103, 4.16
10 / 22 / 2021 16: 57: 05, 3741.73, scale053.txt, -4320.00, 348.00, 1.86, 198, 17.14, 51, 103, 4.16
10 / 22 / 2021 16: 57: 06, 3742.48, scale053.txt, -4320.00, 327.00, 1.86, 201, 16.20, 51, 103, 4.16
10 / 22 / 2021 16: 57: 07, 3743.24, scale053.txt, -4320.00, 348.00, 1.86, 255, 17.38, 51, 103, 4.16
10 / 22 / 2021 16: 57: 08, 3744.00, scale053.txt, -4320.00, 368.00, 1.86, 255, 18.22, 51, 103, 4.16
10 / 22 / 2021 16: 57: 09, 3744.75, scale053.txt, -4320.00, 327.00, 1.86, 255, 16.71, 51, 103, 4.16
10 / 22 / 2021 16: 57: 09, 3745.51, scale053.txt, -4320.00, 307.00, 1.86, 255, 15.69, 51, 103, 4.16
10 / 22 / 2021 16: 57: 10, 3746.26, scale053.txt, -4320.00, 470.00, 1.86, 255, 23.67, 51, 103, 4.16
10 / 22 / 2021 16: 57: 11, 3747.02, scale053.txt, -4320.00, 511.00, 1.66, 255, 25.53, 51, 103, 4.16
10 / 22 / 2021 16: 57: 12, 3747.78, scale053.txt, -4320.00, 552.00, 1.66, 255, 27.65, 51, 103, 4.16
10 / 22 / 2021 16: 57: 12, 3748.54, scale053.txt, -4320.00, 552.00, 1.73, 255, 27.00, 51, 103, 4.16
10 / 22 / 2021 16: 57: 13, 3749.30, scale053.txt, -4320.00, 573.00, 1.47, 153, 28.38, 51, 103, 4.16
10 / 22 / 2021 16: 57: 14, 3750.05, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.00, 51, 103, 4.16
10 / 22 / 2021 16: 57: 15, 3750.81, scale053.txt, -4320.00, 102.00, 1.79, 255, 5.01, 51, 103, 4.16
10 / 22 / 2021 16: 57: 15, 3751.57, scale053.txt, -4320.00, 450.00, 1.86, 255, 22.18, 51, 103, 4.16
10 / 22 / 2021 16: 57: 16, 3752.43, scale053.txt, -4320.00, 429.00, 1.86, 255, 21.91, 51, 104, 4.16
10 / 22 / 2021 16: 57: 17, 3753.18, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 51, 104, 4.16
10 / 22 / 2021 16: 57: 18, 3753.94, scale053.txt, -4320.00, 61.00, 1.86, 255, 3.71, 51, 104, 4.16
10 / 22 / 2021 16: 57: 18, 3754.69, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.47, 51, 104, 4.16
10 / 22 / 2021 16: 57: 19, 3755.45, scale053.txt, -4320.00, 20.00, 1.86, 255, 1.85, 51, 104, 4.16
10 / 22 / 2021 16: 57: 20, 3756.21, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.50, 51, 104, 4.16
10 / 22 / 2021 16: 57: 21, 3756.96, scale053.txt, -4320.00, 81.00, 1.86, 255, 4.79, 51, 104, 4.16
10 / 22 / 2021 16: 57: 21, 3757.71, scale053.txt, -4320.00, 40.00, 1.86, 255, 2.07, 51, 104, 4.16
10 / 22 / 2021 16: 57: 22, 3758.47, scale053.txt, -4320.00, 61.00, 1.86, 255, 3.78, 51, 104, 4.16
10 / 22 / 2021 16: 57: 23, 3759.22, scale053.txt, -4320.00, 20.00, 1.86, 255, 1.12, 51, 104, 4.16
10 / 22 / 2021 16: 57: 24, 3759.98, scale053.txt, -4320.00, 40.00, 1.86, 255, 2.65, 51, 104, 4.16
10 / 22 / 2021 16: 57: 24, 3760.74, scale053.txt, -4320.00, 20.00, 1.86, 255, 1.83, 51, 104, 4.16
10 / 22 / 2021 16: 57: 25, 3761.50, scale053.txt, -4320.00, 102.00, 1.86, 255, 5.39, 51, 104, 4.16
10 / 22 / 2021 16: 57: 26, 3762.27, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 51, 104, 4.16
10 / 22 / 2021 16: 57: 27, 3763.02, scale053.txt, -4320.00, 40.00, 1.86, 255, 2.66, 51, 104, 4.16
10 / 22 / 2021 16: 57: 28, 3763.78, scale053.txt, -4320.00, 122.00, 1.86, 255, 6.22, 51, 104, 4.16
10 / 22 / 2021 16: 57: 28, 3764.53, scale053.txt, -4320.00, 81.00, 1.86, 255, 4.22, 51, 104, 4.16
10 / 22 / 2021 16: 57: 29, 3765.29, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 51, 104, 4.16
10 / 22 / 2021 16: 57: 30, 3766.04, scale053.txt, -4320.00, 143.00, 1.86, 255, 7.53, 51, 104, 4.16
10 / 22 / 2021 16: 57: 31, 3766.80, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 51, 104, 4.16
10 / 22 / 2021 16: 57: 31, 3767.56, scale053.txt, -4320.00, 40.00, 1.86, 255, 2.11, 51, 104, 4.16
10 / 22 / 2021 16: 57: 32, 3768.31, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 51, 104, 4.16
